2394;;20260918;;M7zakZUdgHo;;BEOGRAD | Grad kao malo koji drugi na planeti!
10655;;20260913;;2HgdcehgnWo;;Proveo sam 47 DANA u KINI I DOŽIVIO OVO!
7521;;20260911;;IRVGO0M5HzM;;Proveo sam 17 DANA NA FILIPINIMA i doživio OVO!
2157;;20260904;;5uYiDWlzMdQ;;Ovo je SARAJEVO koje drugi NE VIDE! (TAJNE GRADA)
6592;;20260825;;RD866uNPk6g;;Proveo sam 35 DANA U AMERICI i doživio ovo!
3042;;20260825;;2sWaFRzAj90;;BIHAĆ | Grad sa NAJLJEPŠOM RIJEKOM NA SVIJETU!
4375;;20260825;;Y_yexMDsS-U;;Proveo sam 8 DANA NA JAMAJCI i doživio SVE OVO!
1428;;20260825;;tCjZKbNqMr4;;Posjetio sam NAJČISTIJI GRAD ČITAVE AFRIKE!
2181;;20260825;;4N2Y1HwphGk;;Posjetio sam ŠVAJCARSKU AFRIKE!
2512;;20260725;;ycfxO6bq-Z0;;Proveo sam 100 SATI u NAJSIROMAŠNIJOJ ZEMLJI SVIJETA!
908;;20260725;;dxkH4G3pV2g;;Na ovom ostrvu su TRUDNICE KAŽNJAVANE DO SMRTI!
1271;;20260725;;BIkxpdV9dlQ;;Proveo sam 24 SATA sa NAJMANJIM LJUDIMA NA SVIJETU!
3511;;20260725;;R17RgzSZd58;;UGANDA | Ovo je Afrika koju KRIJU OD VAS!
1141;;20260725;;0rVOe4Vj1E0;;Koja zemlja BIVŠE JUGOSLAVIJE je najbolja?
1689;;20260725;;CNQD9dOF_SA;;Ovo je 7 NAJVEĆIH ZABLUDA o svijetu u kojem živimo!
6183;;20260625;;AlXX-AdQQPE;;Proveo sam 7 DANA U BJELORUSIJI i doživio SVE OVO!
227;;20260625;;T1NcR8blWy0;;Dovodim 11 SVJETSKIH BLOGERA da putuju Bosnom i Hercegovinom!
2487;;20260625;;hBvqyuInNeo;;Obišao sam SVE ZEMLJE EVROPE - Ovo su NAJBOLJI GRADOVI!
1533;;20260625;;4_2VUErZtFY;;Ovo je NAJGORI TRENUTAK IKADA koji mi se desio na putovanju!
5469;;20260625;;updl_WDFXP4;;Proveo sam 17 DANA NA KIPRU i doživio SVE OVO!
2314;;20260625;;XHygCWk3KUo;;PUTOVANJE SA BEBOM (naše lično iskustvo i savjeti)
2507;;20260625;;JLx-qWoJ088;;Posjetio sam NAJHLADNIJI GLAVNI GRAD na svijetu!
3918;;20260625;;jfRFN_niAb8;;Posjetio sam NAJRJEĐE NASELJENU zemlju na svijetu!
7496;;20260625;;ek-X8rvhQG8;;Proveo sam 15 DANA U RUSIJI i doživio SVE OVO!
1167;;20260525;;c2HSHw27bvA;;Zbog OVOG OSTRVA će početi III SVJETSKI RAT!
3125;;20260525;;UfrQUyr3qNc;;ZABRANILI su mi ulaz u OVU ZEMLJU! (Zarobljen na aerodromu)
3152;;20260525;;1p1sn3UsdDc;;PEKING nije ono što sam očekivao! (REALNA SLIKA)
1693;;20260525;;Pc2iiVI6hfk;;Posjetio sam KINESKU KOPIJU PARIZA (10 milijardi $ BAČENIH)
1320;;20260525;;yZgSElgiW24;;Posjetio sam NAJVEĆI KOCKARSKI GRAD na svijetu! (nije Las Vegas)
1743;;20260525;;Z_lldjErduo;;Posjetio sam GRAD BUDUĆNOSTI! (2050. godina je stigla)
1555;;20260525;;LXr0CSb5h3k;;Mračna strana HONG KONGA | Zarobljeni u stanu od 3 KVADRATA
2774;;20260425;;KllBSJIW_DE;;HONG KONG | Najluđi grad koji sam ikada posjetio!
221;;20260425;;2935ZS_A4iQ;;KINA - Najava putopisnog serijala
3014;;20260425;;bLmycF07R9g;;Da li će ovo biti NOVA EVROPSKA DRŽAVA?
2423;;20260425;;oRJENJlJ1yk;;OD NAJGOREG GRADA EVROPE do turističke ljepotice!
234;;20260425;;G85TJ2TMNv8;;Edine Džeko…IZAZIVAM TE!
3330;;20260425;;Iyb5-CXePmk;;Ovo je SKRIVENI BISER AFRIKE u koji NIKO NE IDE!
4235;;20260425;;CxmRAgdx-ZY;;MADRID | Grad koji SVAKO MORA POSJETITI jednom u životu!
6885;;20260425;;ylUNDNSmP9Q;;Proveo sam 10 DANA U BANGLADEŠU i doživio OVO!
2165;;20260325;;quTjdMJcDT8;;TOP 10 DESTINACIJA za savršen GODIŠNJI ODMOR (zauvijek)
1194;;20260325;;LKVaGK8_4Ok;;Zašto me OVE ZEMLJE PLAĆAJU da ih promovišem?
1229;;20260325;;XHvi2f1LibI;;Koliko zaista ZARAĐUJEM OD PUTOVANJA? (Posao iz snova?)
13490;;20260325;;KMJGvqYoiys;;Proveo sam 45 DANA u ZAPADNOJ AFRICI!
